incident_id,date,year,month,month_name,hour,time_slot,emirate,incident_type,road_type,vehicle_type,weather_condition,severity_score,fatalities,injuries,response_time_min,fine_aed
INC-04145,2021-05-04,2021,5,May,16,Evening Rush (15-19),Umm Al Quwain,Signal Violation,Highway,SUV,Clear,1,0,1,16.7,800
INC-04146,2022-07-26,2022,7,July,7,Morning Rush (6-9),Sharjah,Wrong Way Driving,Highway,SUV,Clear,1,0,0,11.9,800
INC-04147,2023-02-07,2023,2,February,17,Evening Rush (15-19),Dubai,DUI,Coastal Road,Truck,Fog,2,0,3,6.3,600
INC-04148,2019-12-25,2019,12,December,15,Evening Rush (15-19),Dubai,Vehicle Collision,Residential,SUV,Clear,1,0,0,4.2,600
INC-04149,2023-01-28,2023,1,January,15,Evening Rush (15-19),Dubai,Pedestrian Accident,Coastal Road,Van,Clear,2,0,3,11.5,1000
INC-04150,2020-07-16,2020,7,July,11,Midday (9-15),Dubai,Reckless Driving,Highway,Sedan,Clear,2,0,3,8.8,3000
INC-04151,2022-06-18,2022,6,June,17,Evening Rush (15-19),Sharjah,Tailgating,Urban Street,SUV,Heatwave,2,0,4,14.1,2000
INC-04152,2021-07-27,2021,7,July,10,Midday (9-15),Dubai,Signal Violation,Highway,Truck,Fog,2,0,2,11.8,800
INC-04153,2019-03-20,2019,3,March,10,Midday (9-15),Dubai,Reckless Driving,Urban Street,Sedan,Clear,2,0,0,6.7,1000
INC-04154,2021-11-15,2021,11,November,17,Evening Rush (15-19),Dubai,Reckless Driving,Highway,Sedan,Clear,5,1,1,3.5,0
INC-04155,2020-11-22,2020,11,November,10,Midday (9-15),Abu Dhabi,Reckless Driving,Industrial Zone,Sedan,Sandstorm,5,0,4,13.8,0
INC-04156,2021-05-15,2021,5,May,14,Midday (9-15),Dubai,DUI,Urban Street,SUV,Sandstorm,3,0,1,10.9,3000
INC-04157,2020-06-10,2020,6,June,19,Night (19-24),Dubai,Reckless Driving,Residential,Truck,Clear,4,0,1,5.3,0
INC-04158,2023-09-10,2023,9,September,7,Morning Rush (6-9),Abu Dhabi,Speeding,Urban Street,Sedan,Clear,5,0,1,10.0,0
INC-04159,2023-06-14,2023,6,June,7,Morning Rush (6-9),Abu Dhabi,Pedestrian Accident,Highway,SUV,Heatwave,2,0,2,15.1,800
INC-04160,2022-06-14,2022,6,June,7,Morning Rush (6-9),Ajman,Vehicle Collision,Urban Street,Truck,Clear,3,0,6,13.8,600
INC-04161,2022-11-22,2022,11,November,7,Morning Rush (6-9),Sharjah,Speeding,Urban Street,Motorcycle,Heatwave,4,0,5,7.3,0
INC-04162,2022-03-20,2022,3,March,20,Night (19-24),Dubai,Pedestrian Accident,Industrial Zone,Sedan,Sandstorm,4,0,6,4.6,0
INC-04163,2020-07-16,2020,7,July,18,Evening Rush (15-19),Dubai,Pedestrian Accident,Coastal Road,SUV,Clear,4,0,2,10.4,0
INC-04164,2020-07-20,2020,7,July,5,Early Morning (0-6),Sharjah,Distracted Driving,Highway,SUV,Clear,3,0,0,16.0,2000
INC-04165,2021-03-27,2021,3,March,19,Night (19-24),Dubai,Distracted Driving,Urban Street,Sedan,Sandstorm,5,0,10,10.4,0
INC-04166,2020-08-06,2020,8,August,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Urban Street,Van,Fog,3,0,3,13.9,600
INC-04167,2019-02-08,2019,2,February,8,Morning Rush (6-9),Dubai,Speeding,Highway,Truck,Fog,5,2,10,6.2,0
INC-04168,2019-09-23,2019,9,September,10,Midday (9-15),Dubai,Wrong Way Driving,Coastal Road,Sedan,Clear,2,0,3,5.0,2000
INC-04169,2023-06-07,2023,6,June,17,Evening Rush (15-19),Dubai,Distracted Driving,Highway,Sedan,Clear,5,1,5,5.5,0
INC-04170,2019-07-18,2019,7,July,14,Midday (9-15),Ras Al Khaimah,Vehicle Collision,Highway,Van,Clear,2,0,0,14.3,3000
INC-04171,2020-10-26,2020,10,October,16,Evening Rush (15-19),Umm Al Quwain,Vehicle Collision,Industrial Zone,SUV,Clear,2,0,4,13.2,800
INC-04172,2023-01-31,2023,1,January,15,Evening Rush (15-19),Dubai,Signal Violation,Highway,Truck,Clear,4,0,7,3.1,0
INC-04173,2022-04-19,2022,4,April,18,Evening Rush (15-19),Ajman,DUI,Urban Street,Van,Fog,3,0,4,12.0,800
INC-04174,2022-01-13,2022,1,January,22,Night (19-24),Sharjah,Reckless Driving,Highway,Sedan,Clear,3,0,4,12.2,400
INC-04175,2020-12-03,2020,12,December,14,Midday (9-15),Ajman,DUI,Coastal Road,SUV,Heatwave,2,0,2,15.8,1000
INC-04176,2019-11-07,2019,11,November,6,Morning Rush (6-9),Abu Dhabi,DUI,Industrial Zone,Sedan,Sandstorm,4,1,7,12.0,0
INC-04177,2020-03-07,2020,3,March,11,Midday (9-15),Abu Dhabi,Speeding,Highway,Truck,Heatwave,3,0,1,6.4,3000
INC-04178,2021-03-09,2021,3,March,5,Early Morning (0-6),Dubai,Distracted Driving,Industrial Zone,SUV,Clear,2,0,0,14.1,3000
INC-04179,2023-10-12,2023,10,October,18,Evening Rush (15-19),Dubai,Pedestrian Accident,Highway,Sedan,Clear,3,0,0,6.0,3000
INC-04180,2021-09-23,2021,9,September,13,Midday (9-15),Dubai,Parking Violation,Industrial Zone,Sedan,Clear,3,0,2,8.0,400
INC-04181,2020-03-01,2020,3,March,16,Evening Rush (15-19),Sharjah,Wrong Way Driving,Residential,SUV,Heatwave,4,0,8,12.0,0
INC-04182,2021-01-26,2021,1,January,12,Midday (9-15),Ras Al Khaimah,Distracted Driving,Coastal Road,Truck,Clear,2,0,2,8.6,1000
INC-04183,2022-10-13,2022,10,October,0,Early Morning (0-6),Sharjah,Vehicle Collision,Highway,SUV,Heatwave,3,0,1,9.7,2000
INC-04184,2022-04-12,2022,4,April,8,Morning Rush (6-9),Dubai,Signal Violation,Highway,SUV,Heatwave,2,0,2,12.7,2000
INC-04185,2021-06-02,2021,6,June,12,Midday (9-15),Dubai,Tailgating,Highway,SUV,Clear,3,0,6,7.9,400
INC-04186,2023-03-19,2023,3,March,7,Morning Rush (6-9),Ajman,DUI,Coastal Road,Sedan,Clear,5,1,8,18.1,0
INC-04187,2023-03-04,2023,3,March,4,Early Morning (0-6),Dubai,Vehicle Collision,Urban Street,Sedan,Fog,4,0,3,3.0,0
INC-04188,2021-02-07,2021,2,February,8,Morning Rush (6-9),Umm Al Quwain,Signal Violation,Highway,Sedan,Clear,5,1,2,12.4,0
INC-04189,2021-02-14,2021,2,February,13,Midday (9-15),Ajman,Wrong Way Driving,Residential,Bus,Clear,3,0,6,11.0,400
INC-04190,2019-07-18,2019,7,July,11,Midday (9-15),Abu Dhabi,Distracted Driving,Urban Street,Motorcycle,Heatwave,3,0,1,18.4,400
INC-04191,2022-03-14,2022,3,March,14,Midday (9-15),Abu Dhabi,Tailgating,Urban Street,Sedan,Sandstorm,3,0,6,5.9,600
INC-04192,2023-04-20,2023,4,April,5,Early Morning (0-6),Abu Dhabi,Pedestrian Accident,Urban Street,Truck,Clear,4,0,6,9.6,0
INC-04193,2022-01-31,2022,1,January,16,Evening Rush (15-19),Dubai,Parking Violation,Highway,Sedan,Fog,3,0,6,11.2,600
INC-04194,2021-05-06,2021,5,May,14,Midday (9-15),Sharjah,Pedestrian Accident,Highway,SUV,Sandstorm,5,0,4,12.8,0
INC-04195,2020-10-16,2020,10,October,8,Morning Rush (6-9),Sharjah,Distracted Driving,Highway,Van,Clear,4,0,1,4.1,0
INC-04196,2022-09-22,2022,9,September,5,Early Morning (0-6),Ras Al Khaimah,Signal Violation,Highway,Truck,Heatwave,5,0,10,5.2,0
INC-04197,2023-04-10,2023,4,April,14,Midday (9-15),Abu Dhabi,Tailgating,Urban Street,Sedan,Sandstorm,4,0,8,10.6,0
INC-04198,2022-01-01,2022,1,January,22,Night (19-24),Sharjah,Pedestrian Accident,Industrial Zone,Sedan,Clear,3,0,1,10.1,1000
INC-04199,2021-10-10,2021,10,October,5,Early Morning (0-6),Dubai,Wrong Way Driving,Industrial Zone,Truck,Clear,4,0,4,4.2,0
INC-04200,2023-08-19,2023,8,August,21,Night (19-24),Sharjah,DUI,Residential,Motorcycle,Clear,5,0,2,17.5,0
INC-04201,2023-11-24,2023,11,November,17,Evening Rush (15-19),Ras Al Khaimah,Parking Violation,Urban Street,SUV,Sandstorm,3,0,2,13.0,400
INC-04202,2021-12-26,2021,12,December,16,Evening Rush (15-19),Ajman,Pedestrian Accident,Highway,Truck,Clear,4,0,7,10.3,0
INC-04203,2022-09-05,2022,9,September,21,Night (19-24),Ras Al Khaimah,Tailgating,Urban Street,SUV,Clear,2,0,0,8.5,1000
INC-04204,2022-04-03,2022,4,April,12,Midday (9-15),Dubai,Vehicle Collision,Highway,SUV,Clear,4,0,6,12.2,0
INC-04205,2021-04-20,2021,4,April,15,Evening Rush (15-19),Dubai,Distracted Driving,Highway,Sedan,Heatwave,2,0,0,3.2,2000
INC-04206,2020-04-04,2020,4,April,18,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,Motorcycle,Fog,2,0,4,15.3,2000
INC-04207,2019-06-14,2019,6,June,20,Night (19-24),Dubai,Wrong Way Driving,Urban Street,Truck,Heatwave,3,0,5,5.0,1000
INC-04208,2019-02-16,2019,2,February,18,Evening Rush (15-19),Sharjah,Speeding,Urban Street,Sedan,Clear,2,0,1,11.2,600
INC-04209,2022-03-11,2022,3,March,7,Morning Rush (6-9),Dubai,Signal Violation,Industrial Zone,Sedan,Sandstorm,4,0,1,13.3,0
INC-04210,2021-01-28,2021,1,January,12,Midday (9-15),Sharjah,Vehicle Collision,Residential,Truck,Clear,1,0,2,12.5,3000
INC-04211,2021-03-08,2021,3,March,6,Morning Rush (6-9),Dubai,Signal Violation,Urban Street,SUV,Clear,3,0,6,8.1,600
INC-04212,2023-10-08,2023,10,October,6,Morning Rush (6-9),Umm Al Quwain,Pedestrian Accident,Urban Street,Sedan,Heatwave,5,0,7,13.8,0
INC-04213,2021-01-25,2021,1,January,11,Midday (9-15),Abu Dhabi,Vehicle Collision,Highway,Sedan,Heatwave,4,0,3,10.3,0
INC-04214,2019-12-25,2019,12,December,11,Midday (9-15),Dubai,Parking Violation,Urban Street,Sedan,Clear,3,0,5,11.9,600
INC-04215,2020-10-22,2020,10,October,8,Morning Rush (6-9),Umm Al Quwain,Reckless Driving,Residential,Truck,Heatwave,2,0,0,6.0,400
INC-04216,2020-02-28,2020,2,February,11,Midday (9-15),Sharjah,Speeding,Highway,Sedan,Sandstorm,4,0,7,16.5,0
INC-04217,2020-05-16,2020,5,May,23,Night (19-24),Abu Dhabi,Pedestrian Accident,Urban Street,Sedan,Clear,4,0,7,14.0,0
INC-04218,2020-05-10,2020,5,May,20,Night (19-24),Sharjah,DUI,Highway,Sedan,Sandstorm,5,1,7,14.6,0
INC-04219,2021-10-21,2021,10,October,9,Midday (9-15),Dubai,Tailgating,Industrial Zone,SUV,Heatwave,4,0,5,8.8,0
INC-04220,2023-11-22,2023,11,November,11,Midday (9-15),Abu Dhabi,Pedestrian Accident,Highway,SUV,Heatwave,5,1,2,8.2,0
INC-04221,2020-05-16,2020,5,May,23,Night (19-24),Ajman,Reckless Driving,Highway,SUV,Clear,3,0,0,11.2,400
INC-04222,2023-03-14,2023,3,March,19,Night (19-24),Dubai,Reckless Driving,Urban Street,SUV,Heatwave,1,0,2,11.4,1000
INC-04223,2023-11-11,2023,11,November,13,Midday (9-15),Ajman,Signal Violation,Highway,Motorcycle,Clear,3,0,3,13.3,1000
INC-04224,2019-05-25,2019,5,May,7,Morning Rush (6-9),Sharjah,Wrong Way Driving,Residential,Sedan,Sandstorm,5,0,4,11.3,0
INC-04225,2023-12-15,2023,12,December,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Highway,Truck,Rain,4,0,1,17.2,0
INC-04226,2023-01-05,2023,1,January,16,Evening Rush (15-19),Dubai,Tailgating,Highway,Truck,Clear,4,0,8,7.5,0
INC-04227,2023-01-03,2023,1,January,16,Evening Rush (15-19),Sharjah,Wrong Way Driving,Highway,Sedan,Clear,1,0,1,12.9,3000
INC-04228,2019-05-03,2019,5,May,12,Midday (9-15),Ras Al Khaimah,Wrong Way Driving,Urban Street,SUV,Clear,2,0,3,11.2,3000
INC-04229,2023-04-24,2023,4,April,10,Midday (9-15),Abu Dhabi,Parking Violation,Urban Street,Motorcycle,Sandstorm,2,0,3,14.3,3000
INC-04230,2021-11-13,2021,11,November,17,Evening Rush (15-19),Dubai,Speeding,Coastal Road,Sedan,Clear,4,0,7,2.7,0
INC-04231,2021-05-27,2021,5,May,17,Evening Rush (15-19),Ras Al Khaimah,DUI,Industrial Zone,SUV,Clear,4,0,1,14.7,0
INC-04232,2019-10-26,2019,10,October,18,Evening Rush (15-19),Abu Dhabi,Wrong Way Driving,Coastal Road,Truck,Clear,4,0,1,14.2,0
INC-04233,2023-01-18,2023,1,January,9,Midday (9-15),Abu Dhabi,Speeding,Residential,Sedan,Clear,2,0,3,20.1,3000
INC-04234,2020-11-26,2020,11,November,22,Night (19-24),Dubai,Wrong Way Driving,Industrial Zone,Sedan,Clear,2,0,1,10.3,1000
INC-04235,2020-03-06,2020,3,March,13,Midday (9-15),Dubai,Parking Violation,Highway,Sedan,Clear,2,0,2,6.5,3000
INC-04236,2022-11-21,2022,11,November,9,Midday (9-15),Ras Al Khaimah,Distracted Driving,Highway,Bus,Clear,1,0,2,13.9,1000
INC-04237,2023-03-22,2023,3,March,6,Morning Rush (6-9),Abu Dhabi,Wrong Way Driving,Highway,SUV,Clear,2,0,2,10.5,800
INC-04238,2020-08-27,2020,8,August,11,Midday (9-15),Ras Al Khaimah,Parking Violation,Highway,Sedan,Clear,4,0,5,10.9,0
INC-04239,2023-06-01,2023,6,June,17,Evening Rush (15-19),Ras Al Khaimah,Wrong Way Driving,Highway,SUV,Clear,3,0,2,12.7,2000
INC-04240,2020-07-17,2020,7,July,5,Early Morning (0-6),Abu Dhabi,Signal Violation,Highway,Sedan,Clear,3,0,6,7.8,600
INC-04241,2019-10-31,2019,10,October,13,Midday (9-15),Abu Dhabi,Vehicle Collision,Urban Street,Sedan,Clear,3,0,0,13.5,600
INC-04242,2023-12-08,2023,12,December,21,Night (19-24),Abu Dhabi,Pedestrian Accident,Highway,Truck,Fog,3,0,2,9.3,3000
INC-04243,2020-08-19,2020,8,August,17,Evening Rush (15-19),Sharjah,Signal Violation,Urban Street,SUV,Clear,2,0,1,10.1,2000
INC-04244,2022-07-22,2022,7,July,15,Evening Rush (15-19),Sharjah,Signal Violation,Industrial Zone,Sedan,Clear,2,0,3,12.8,3000
INC-04245,2020-08-26,2020,8,August,15,Evening Rush (15-19),Dubai,Speeding,Coastal Road,Sedan,Clear,2,0,1,4.6,600
INC-04246,2022-05-29,2022,5,May,5,Early Morning (0-6),Sharjah,Reckless Driving,Highway,SUV,Sandstorm,3,0,3,11.0,800
INC-04247,2022-07-28,2022,7,July,16,Evening Rush (15-19),Abu Dhabi,Signal Violation,Highway,SUV,Clear,2,0,1,16.2,2000
INC-04248,2020-09-12,2020,9,September,23,Night (19-24),Abu Dhabi,Wrong Way Driving,Highway,SUV,Clear,2,0,0,14.1,800
INC-04249,2021-01-15,2021,1,January,13,Midday (9-15),Sharjah,Speeding,Urban Street,Sedan,Fog,5,0,8,16.0,0
INC-04250,2021-04-11,2021,4,April,12,Midday (9-15),Dubai,Speeding,Industrial Zone,Motorcycle,Sandstorm,4,1,2,7.2,0
INC-04251,2020-12-05,2020,12,December,12,Midday (9-15),Sharjah,DUI,Industrial Zone,Motorcycle,Fog,4,0,8,15.4,0
INC-04252,2020-10-05,2020,10,October,6,Morning Rush (6-9),Dubai,Signal Violation,Highway,SUV,Clear,3,0,3,7.6,1000
INC-04253,2022-08-20,2022,8,August,15,Evening Rush (15-19),Dubai,Speeding,Urban Street,Truck,Heatwave,2,0,4,1.4,1000
INC-04254,2019-12-26,2019,12,December,18,Evening Rush (15-19),Abu Dhabi,Wrong Way Driving,Urban Street,Sedan,Fog,4,0,6,11.3,0
INC-04255,2019-01-30,2019,1,January,12,Midday (9-15),Dubai,Distracted Driving,Industrial Zone,Truck,Rain,4,0,1,7.0,0
INC-04256,2020-12-02,2020,12,December,0,Early Morning (0-6),Dubai,Signal Violation,Urban Street,Sedan,Clear,2,0,1,6.5,600
INC-04257,2019-11-04,2019,11,November,4,Early Morning (0-6),Umm Al Quwain,Vehicle Collision,Coastal Road,Sedan,Clear,2,0,0,16.5,3000
INC-04258,2020-02-08,2020,2,February,19,Night (19-24),Dubai,Vehicle Collision,Urban Street,Motorcycle,Clear,2,0,3,10.5,2000
INC-04259,2022-07-31,2022,7,July,11,Midday (9-15),Ras Al Khaimah,Distracted Driving,Residential,Sedan,Heatwave,5,0,8,14.4,0
INC-04260,2020-04-12,2020,4,April,20,Night (19-24),Abu Dhabi,Parking Violation,Coastal Road,Sedan,Clear,4,0,5,10.3,0
INC-04261,2022-09-22,2022,9,September,14,Midday (9-15),Abu Dhabi,Signal Violation,Residential,Truck,Fog,2,0,0,14.7,800
INC-04262,2021-11-05,2021,11,November,17,Evening Rush (15-19),Abu Dhabi,Wrong Way Driving,Urban Street,Truck,Heatwave,1,0,2,11.4,2000
INC-04263,2023-09-30,2023,9,September,16,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Industrial Zone,SUV,Clear,4,0,1,16.6,0
INC-04264,2023-06-23,2023,6,June,11,Midday (9-15),Ras Al Khaimah,Speeding,Highway,SUV,Clear,1,0,2,13.5,2000
INC-04265,2020-05-22,2020,5,May,2,Early Morning (0-6),Ajman,Pedestrian Accident,Highway,Sedan,Clear,2,0,1,13.8,3000
INC-04266,2022-08-25,2022,8,August,13,Midday (9-15),Dubai,Parking Violation,Highway,SUV,Clear,4,1,3,8.1,0
INC-04267,2022-11-13,2022,11,November,7,Morning Rush (6-9),Sharjah,Pedestrian Accident,Urban Street,SUV,Fog,5,0,2,14.3,0
INC-04268,2019-03-24,2019,3,March,17,Evening Rush (15-19),Abu Dhabi,Wrong Way Driving,Highway,Sedan,Heatwave,5,2,4,13.7,0
INC-04269,2022-02-04,2022,2,February,18,Evening Rush (15-19),Dubai,Signal Violation,Highway,SUV,Clear,2,0,1,9.1,3000
INC-04270,2023-08-29,2023,8,August,4,Early Morning (0-6),Dubai,DUI,Urban Street,SUV,Clear,5,0,2,14.5,0
INC-04271,2021-12-06,2021,12,December,5,Early Morning (0-6),Ajman,Vehicle Collision,Highway,Bus,Clear,2,0,1,10.1,600
INC-04272,2020-05-14,2020,5,May,12,Midday (9-15),Abu Dhabi,Wrong Way Driving,Urban Street,SUV,Clear,3,0,4,14.1,1000
INC-04273,2021-08-08,2021,8,August,8,Morning Rush (6-9),Ajman,Reckless Driving,Highway,Sedan,Clear,1,0,0,11.5,800
INC-04274,2023-06-06,2023,6,June,20,Night (19-24),Ras Al Khaimah,Vehicle Collision,Coastal Road,Sedan,Clear,4,0,3,11.8,0
INC-04275,2021-09-06,2021,9,September,18,Evening Rush (15-19),Sharjah,Speeding,Industrial Zone,Sedan,Clear,1,0,0,14.0,1000
INC-04276,2020-02-09,2020,2,February,17,Evening Rush (15-19),Dubai,Wrong Way Driving,Highway,Sedan,Rain,1,0,2,6.0,600
INC-04277,2022-05-10,2022,5,May,12,Midday (9-15),Dubai,Speeding,Urban Street,SUV,Heatwave,3,0,4,2.2,400
INC-04278,2022-04-06,2022,4,April,22,Night (19-24),Abu Dhabi,Wrong Way Driving,Highway,Motorcycle,Sandstorm,4,0,1,16.7,0
INC-04279,2023-01-14,2023,1,January,10,Midday (9-15),Dubai,Tailgating,Residential,SUV,Clear,5,0,10,2.9,0
INC-04280,2020-02-03,2020,2,February,16,Evening Rush (15-19),Dubai,Distracted Driving,Urban Street,Sedan,Clear,3,0,5,10.9,2000
INC-04281,2023-03-28,2023,3,March,11,Midday (9-15),Sharjah,DUI,Urban Street,Motorcycle,Sandstorm,4,1,0,15.2,0
INC-04282,2020-05-30,2020,5,May,15,Evening Rush (15-19),Dubai,Tailgating,Highway,Sedan,Clear,4,0,4,7.4,0
INC-04283,2021-10-05,2021,10,October,21,Night (19-24),Ajman,Distracted Driving,Highway,Van,Clear,4,1,5,15.3,0
INC-04284,2021-11-04,2021,11,November,12,Midday (9-15),Dubai,Signal Violation,Residential,Sedan,Clear,3,0,2,7.6,3000
INC-04285,2020-09-05,2020,9,September,16,Evening Rush (15-19),Umm Al Quwain,Reckless Driving,Residential,Sedan,Heatwave,2,0,4,13.6,600
INC-04286,2020-11-29,2020,11,November,14,Midday (9-15),Abu Dhabi,Speeding,Highway,SUV,Clear,2,0,4,7.9,2000
INC-04287,2020-09-24,2020,9,September,4,Early Morning (0-6),Abu Dhabi,DUI,Highway,Sedan,Sandstorm,4,0,1,13.4,0
INC-04288,2023-03-30,2023,3,March,16,Evening Rush (15-19),Sharjah,Signal Violation,Highway,Truck,Sandstorm,5,0,7,8.1,0
INC-04289,2019-01-14,2019,1,January,9,Midday (9-15),Sharjah,Signal Violation,Highway,Sedan,Clear,2,0,4,16.5,1000
INC-04290,2021-10-12,2021,10,October,0,Early Morning (0-6),Sharjah,Parking Violation,Urban Street,Truck,Rain,2,0,0,16.5,1000
INC-04291,2022-10-10,2022,10,October,6,Morning Rush (6-9),Abu Dhabi,Signal Violation,Residential,Sedan,Sandstorm,3,0,6,13.1,1000
INC-04292,2020-12-02,2020,12,December,15,Evening Rush (15-19),Abu Dhabi,Speeding,Urban Street,Sedan,Clear,4,0,8,10.9,0
INC-04293,2023-08-12,2023,8,August,13,Midday (9-15),Sharjah,Tailgating,Urban Street,Sedan,Clear,2,0,0,8.7,600
INC-04294,2020-03-12,2020,3,March,22,Night (19-24),Dubai,Vehicle Collision,Coastal Road,Sedan,Sandstorm,3,0,2,6.6,800
INC-04295,2023-04-19,2023,4,April,17,Evening Rush (15-19),Sharjah,Parking Violation,Urban Street,Motorcycle,Clear,3,0,0,9.0,3000
INC-04296,2020-09-06,2020,9,September,14,Midday (9-15),Abu Dhabi,Reckless Driving,Urban Street,SUV,Clear,5,0,3,14.4,0
INC-04297,2022-03-15,2022,3,March,20,Night (19-24),Ajman,Wrong Way Driving,Residential,SUV,Clear,4,0,5,9.1,0
INC-04298,2019-11-17,2019,11,November,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Highway,Sedan,Sandstorm,3,0,3,11.3,600
INC-04299,2023-10-12,2023,10,October,13,Midday (9-15),Abu Dhabi,Pedestrian Accident,Urban Street,SUV,Clear,2,0,1,15.8,800
INC-04300,2021-11-23,2021,11,November,7,Morning Rush (6-9),Ras Al Khaimah,Reckless Driving,Urban Street,Motorcycle,Heatwave,5,0,10,9.7,0
INC-04301,2022-05-04,2022,5,May,14,Midday (9-15),Ajman,Wrong Way Driving,Residential,Truck,Heatwave,4,0,4,11.1,0
INC-04302,2020-04-13,2020,4,April,1,Early Morning (0-6),Dubai,DUI,Residential,SUV,Clear,5,0,7,5.8,0
INC-04303,2023-10-20,2023,10,October,6,Morning Rush (6-9),Dubai,Tailgating,Coastal Road,Sedan,Sandstorm,5,0,5,-0.6,0
INC-04304,2019-10-24,2019,10,October,16,Evening Rush (15-19),Ras Al Khaimah,Pedestrian Accident,Urban Street,Motorcycle,Clear,2,0,2,14.8,3000
INC-04305,2020-10-07,2020,10,October,12,Midday (9-15),Fujairah,Signal Violation,Industrial Zone,SUV,Clear,3,0,3,8.5,2000
INC-04306,2021-03-16,2021,3,March,16,Evening Rush (15-19),Ras Al Khaimah,Pedestrian Accident,Highway,SUV,Sandstorm,5,3,0,17.0,0
INC-04307,2023-04-11,2023,4,April,12,Midday (9-15),Abu Dhabi,Signal Violation,Highway,Truck,Sandstorm,5,1,0,17.7,0
INC-04308,2021-04-17,2021,4,April,22,Night (19-24),Abu Dhabi,Tailgating,Highway,Bus,Clear,2,0,1,10.7,1000
INC-04309,2023-04-20,2023,4,April,21,Night (19-24),Sharjah,Reckless Driving,Residential,SUV,Clear,2,0,1,13.4,600
INC-04310,2022-09-17,2022,9,September,8,Morning Rush (6-9),Sharjah,Parking Violation,Highway,SUV,Rain,4,0,4,15.4,0
INC-04311,2023-09-02,2023,9,September,15,Evening Rush (15-19),Umm Al Quwain,Speeding,Highway,Truck,Sandstorm,3,0,2,13.1,1000
INC-04312,2023-06-08,2023,6,June,22,Night (19-24),Abu Dhabi,Speeding,Urban Street,Truck,Clear,3,0,4,11.3,2000
INC-04313,2023-02-22,2023,2,February,11,Midday (9-15),Abu Dhabi,Pedestrian Accident,Highway,Truck,Fog,3,0,1,9.8,2000
INC-04314,2021-10-27,2021,10,October,15,Evening Rush (15-19),Sharjah,Reckless Driving,Highway,SUV,Clear,3,0,2,13.2,400
INC-04315,2019-06-02,2019,6,June,15,Evening Rush (15-19),Abu Dhabi,Tailgating,Coastal Road,Sedan,Clear,2,0,2,15.4,3000
INC-04316,2021-09-09,2021,9,September,16,Evening Rush (15-19),Dubai,DUI,Highway,Motorcycle,Heatwave,5,0,9,4.3,0
INC-04317,2021-08-20,2021,8,August,10,Midday (9-15),Dubai,Tailgating,Coastal Road,Sedan,Sandstorm,5,0,0,4.3,0
INC-04318,2023-05-19,2023,5,May,9,Midday (9-15),Ajman,Signal Violation,Highway,Truck,Clear,4,0,7,11.4,0
INC-04319,2020-05-26,2020,5,May,6,Morning Rush (6-9),Dubai,Signal Violation,Residential,Sedan,Clear,2,0,4,6.6,2000
INC-04320,2021-02-07,2021,2,February,17,Evening Rush (15-19),Abu Dhabi,Wrong Way Driving,Residential,Sedan,Clear,1,0,0,12.2,3000
INC-04321,2020-12-02,2020,12,December,12,Midday (9-15),Ajman,Reckless Driving,Residential,SUV,Clear,2,0,2,13.6,1000
INC-04322,2020-08-05,2020,8,August,8,Morning Rush (6-9),Dubai,Signal Violation,Urban Street,Sedan,Fog,2,0,1,17.6,3000
INC-04323,2019-06-01,2019,6,June,7,Morning Rush (6-9),Ajman,Distracted Driving,Industrial Zone,Sedan,Heatwave,2,0,3,12.5,600
INC-04324,2023-11-25,2023,11,November,10,Midday (9-15),Abu Dhabi,Parking Violation,Urban Street,Sedan,Sandstorm,2,0,2,8.8,2000
INC-04325,2020-02-14,2020,2,February,20,Night (19-24),Dubai,Wrong Way Driving,Highway,Truck,Clear,3,0,3,12.2,600
INC-04326,2020-11-02,2020,11,November,16,Evening Rush (15-19),Abu Dhabi,DUI,Industrial Zone,SUV,Fog,4,0,4,9.4,0
INC-04327,2022-02-14,2022,2,February,0,Early Morning (0-6),Sharjah,Signal Violation,Highway,SUV,Fog,4,0,4,10.9,0
INC-04328,2022-11-13,2022,11,November,19,Night (19-24),Ras Al Khaimah,Parking Violation,Residential,SUV,Clear,1,0,0,15.1,3000
INC-04329,2022-12-27,2022,12,December,3,Early Morning (0-6),Abu Dhabi,Tailgating,Residential,SUV,Heatwave,4,1,5,12.1,0
INC-04330,2023-05-02,2023,5,May,11,Midday (9-15),Abu Dhabi,Parking Violation,Industrial Zone,SUV,Heatwave,3,0,1,14.7,600
INC-04331,2020-10-19,2020,10,October,0,Early Morning (0-6),Dubai,Signal Violation,Urban Street,Sedan,Heatwave,3,0,3,4.8,800
INC-04332,2020-11-13,2020,11,November,21,Night (19-24),Umm Al Quwain,Parking Violation,Highway,Sedan,Sandstorm,3,0,5,14.9,800
INC-04333,2020-06-06,2020,6,June,19,Night (19-24),Sharjah,DUI,Highway,Motorcycle,Clear,3,0,0,10.2,600
INC-04334,2019-09-02,2019,9,September,0,Early Morning (0-6),Dubai,Parking Violation,Coastal Road,Motorcycle,Clear,4,0,6,11.9,0
INC-04335,2021-03-22,2021,3,March,4,Early Morning (0-6),Sharjah,Reckless Driving,Residential,Bus,Heatwave,4,1,0,9.3,0
